empty_slots,free_bikes,station_id,station_latitude,station_longitude,name,Restaurant,Rating,Longitude,Latitude,Address
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Havana,3.5,-123.069271,49.273708,1212 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Kin Kao Thai Kitchen,4.0,-123.0696335,49.276516,903 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Via Tevere Pizzeria,4.0,-123.06553445802784,49.27387530438791,1190 Victoria Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Absinthe Bistro,4.5,-123.0692457,49.27607,952 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Eternal Abundance,4.0,-123.0696449,49.2755401,1025 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Kulinarya,4.0,-123.0693269,49.2744901,1134 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
13,1,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,Mogu Fried Chicken,4.5,-123.069326430559,49.2756074483614,1012 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Lunch Lady,4.0,-123.06915,49.27497,1046 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Kin Kao Thai Kitchen,4.0,-123.0696335,49.276516,903 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Absinthe Bistro,4.5,-123.0692457,49.27607,952 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Havana,3.5,-123.069271,49.273708,1212 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Sula Indian Restaurant,4.0,-123.0693263,49.2745279,1128 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Eternal Abundance,4.0,-123.0696449,49.2755401,1025 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Kulinarya,4.0,-123.0693269,49.2744901,1134 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Pepino's,4.0,-123.0705849,49.2787695,631 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Downlow Chicken Shack,4.0,-123.0696349,49.2765067,905 Commercial Drive
14,0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,Mogu Fried Chicken,4.5,-123.069326430559,49.2756074483614,1012 Commercial Drive
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Bodega On Main,4.0,-123.09968391901442,49.27548853708847,1014 Main Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Oyster Express,4.5,-123.097397130932,49.2792784082144,296 Keefer Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Calabash Bistro,4.0,-123.104228199529,49.281004479966,428 Carrall Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,PiDGiN,4.0,-123.104188653967,49.2819071402452,350 Carrall Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Bao Bei Chinese Brasserie,4.0,-123.100574596039,49.2796095312486,163 Keefer Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Zarak By Afghan Kitchen,4.5,-123.1006089,49.266224,2102 Main Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Chinatown BBQ,4.5,-123.1015,49.280294,130 E Pender Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,The Irish Heather Shebeen,4.0,-123.09813082383894,49.27845932651142,248 E Georgia Street
2,12,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,Fat Mao,4.0,-123.09893,49.27881,217 E Georgia Street
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Les Faux Bourgeois,4.0,-123.089767330802,49.2572813531481,663 E 15th Avenue
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Osteria Savio Volpe,4.0,-123.0909344,49.2574913,615 Kingsway
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Fassil Ethiopian Restaurant,4.5,-123.08833077466,49.262316686122,736 Broadway E
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,Pizzeria Barbarella,4.0,-123.08982824163,49.262323801504,654 E Broadway
6,22,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,The Hide Out Diner,4.5,-123.0811837,49.2688895,101-1951 Glen Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,The Charlatan,3.5,-123.0697249,49.2717298,1447 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Havana,3.5,-123.069271,49.273708,1212 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Memphis Blues,3.5,-123.0693711,49.2723737,1342 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Famoso Neapolitan Pizzeria,3.5,-123.0693715,49.272346,1380 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,Lunch Lady,4.0,-123.06915,49.27497,1046 Commercial Drive
13,1,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,The Dime,3.0,-123.0697349,49.2707332,1565 Commercial Dr
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Social,3.5,-123.06947,49.26848,1812 Commercial Dr
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,The Cannibal Cafe,3.5,-123.0696119,49.2683744,1818 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Take Thai Home,3.5,-123.06926,49.269,1736 Commercial Dr
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,The Dime,3.0,-123.0697349,49.2707332,1565 Commercial Dr
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Café Calabria,3.5,-123.0697849,49.2690825,1745 Commercial Drive
17,5,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,Dolce Amore,4.5,-123.06932196564716,49.27069306211316,1588 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,The Cannibal Cafe,3.5,-123.0696119,49.2683744,1818 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Tangent Cafe,3.0,-123.06985951164322,49.266099101603416,2095 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Elephant Garden Creamery,4.5,-123.0694056,49.2661487,2080 Commercial Dr
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Belgian Fries,3.5,-123.0697949,49.267954,1885 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
13,1,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,Via Tevere Pizzeria,4.0,-123.06553445802784,49.27387530438791,1190 Victoria Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Uncle Fatih's Pizza,3.5,-123.0700874,49.2624549,1685 Broadway E
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Loku Japanese Cuisine,3.5,-123.0695951,49.264412,2280 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Broadway Station Sushi,3.0,-123.07085772678,49.2621642815068,1638 E Broadway
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Elephant Garden Creamery,4.5,-123.0694056,49.2661487,2080 Commercial Dr
17,3,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Gojo Café,4.0,-123.069605,49.2589549,2838 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Chongqing Restaurant,3.5,-123.06945,49.25932,2808 Commercial Dr
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Broadway Station Sushi,3.0,-123.07085772678,49.2621642815068,1638 E Broadway
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Uncle Fatih's Pizza,3.5,-123.0700874,49.2624549,1685 Broadway E
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,Naruto Sushi,3.5,-123.07000585276124,49.25997432766462,2763 Commercial Drive
15,10,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Broadway Station Sushi,3.0,-123.07085772678,49.2621642815068,1638 E Broadway
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Gojo Café,4.0,-123.069605,49.2589549,2838 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,The Pizza King,4.0,-123.0742859,49.2622151,1464 East Broadway
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Uncle Fatih's Pizza,3.5,-123.0700874,49.2624549,1685 Broadway E
10,4,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,Chongqing Restaurant,3.5,-123.06945,49.25932,2808 Commercial Dr
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Fassil Ethiopian Restaurant,4.5,-123.08833077466,49.262316686122,736 Broadway E
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Les Faux Bourgeois,4.0,-123.089767330802,49.2572813531481,663 E 15th Avenue
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Osteria Savio Volpe,4.0,-123.0909344,49.2574913,615 Kingsway
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Sal y Limón,4.0,-123.08924632997,49.2569043786921,701 Kingsway Street
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Pizzeria Barbarella,4.0,-123.08982824163,49.262323801504,654 E Broadway
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
6,12,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Pizzeria Barbarella,4.0,-123.08982824163,49.262323801504,654 E Broadway
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Osteria Savio Volpe,4.0,-123.0909344,49.2574913,615 Kingsway
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,AJ's Brooklyn Pizza Joint,4.5,-123.098307028413,49.2629437687572,325 East Broadway
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Fassil Ethiopian Restaurant,4.5,-123.08833077466,49.262316686122,736 Broadway E
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Les Faux Bourgeois,4.0,-123.089767330802,49.2572813531481,663 E 15th Avenue
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Anh and Chi,4.0,-123.100882202153,49.2550314422938,3388 Main Street
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Sprezzatura,4.0,-123.0978287,49.2613547,265 Kingsway
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,The Cascade Room,4.0,-123.10062,49.2617,2616 Main Street
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Carp,4.5,-123.0958273,49.262354,2516 Prince Edward Street
10,4,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,Kin Kao Song,4.5,-123.0986667,49.2629749,317 E Broadway
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Elephant Garden Creamery,4.5,-123.0694056,49.2661487,2080 Commercial Dr
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,The Pizza King,4.0,-123.0742859,49.2622151,1464 East Broadway
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
3,9,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,Broadway Station Sushi,3.0,-123.07085772678,49.2621642815068,1638 E Broadway
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Elephant Garden Creamery,4.5,-123.0694056,49.2661487,2080 Commercial Dr
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Via Tevere Pizzeria,4.0,-123.06553445802784,49.27387530438791,1190 Victoria Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,The Cannibal Cafe,3.5,-123.0696119,49.2683744,1818 Commercial Drive
6,8,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,Tangent Cafe,3.0,-123.06985951164322,49.266099101603416,2095 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,The Charlatan,3.5,-123.0697249,49.2717298,1447 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Via Tevere Pizzeria,4.0,-123.06553445802784,49.27387530438791,1190 Victoria Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Tandoori Palace,3.5,-123.0697249,49.2717682,1439 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Lunch Lady,4.0,-123.06915,49.27497,1046 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Dolce Amore,4.5,-123.06932196564716,49.27069306211316,1588 Commercial Drive
4,8,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,Viet Family- The Vegan House,5.0,-123.06974969875908,49.27182591723078,1431 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Lunch Lady,4.0,-123.06915,49.27497,1046 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Harbour Oyster + Bar,4.0,-123.069181591272,49.2718946138822,1408 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Havana,3.5,-123.069271,49.273708,1212 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Sula Indian Restaurant,4.0,-123.0693263,49.2745279,1128 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Kulinarya,4.0,-123.0693269,49.2744901,1134 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Memphis Blues,3.5,-123.0693711,49.2723737,1342 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
4,9,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,Via Tevere Pizzeria,4.0,-123.06553445802784,49.27387530438791,1190 Victoria Drive
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Anh and Chi,4.0,-123.100882202153,49.2550314422938,3388 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Published On Main,4.5,-123.10116032897228,49.25283186017385,3593 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Sushi Hil,4.5,-123.1011451,49.2554661,3330 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Burgoo Bistros,4.0,-123.100815,49.25765498958033,3096 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,El Camino's,3.5,-123.1010503,49.2561154,3250 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Pizzeria Grano,4.0,-123.1010467,49.2561903,3240 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Suyo Modern Peruvian,4.5,-123.1010659958052,49.2540292,3475 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,The General Public,3.5,-123.101475865737,49.2558434896122,3289 Main Street
11,4,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,Osteria Savio Volpe,4.0,-123.0909344,49.2574913,615 Kingsway
